#Evid,Magnitude,Epoch(UTC),Time UTC,Time Local,Distance From,Lat,Lon,Depth Km,Depth Mi
60649127,0.9,1386858424.06,2013/12/12 14:27:04,2013/12/12 06:27:04 PST,"25.4 km (  15.8 mi) ESE ( 104. azimuth) from Eatonville, WA",46.811,-121.9410,13.6,8.4
10821328,1.9,1300136908.47,2011/03/14 21:08:28,2011/03/14 14:08:28 PDT,"34.9 km (  21.7 mi) N   ( 349. azimuth) from Aberdeen, WA",47.2842,-123.9008,11.4,7.1
60995627,2.7,1430593715.01,2015/05/02 19:08:35,2015/05/02 12:08:35 PDT,"254.7 km ( 158.2 mi) NE  (  45. azimuth) from Colville, WA",50.1765,-115.4273,0.0,0.0
60472497,2.2,1352334095.16,2012/11/08 00:21:35,2012/11/07 16:21:35 PST,"65.5 km (  40.7 mi) NW  ( 325. azimuth) from Crescent City, CA",42.2388,-124.6548,17.2,10.7
60888467,0.8,1412793195.26,2014/10/08 18:33:15,2014/10/08 11:33:15 PDT,"1.5 km (   1.0 mi) W   ( 267. azimuth) from Kirkland, Wa",47.681,-122.2275,4.9,3.1
60429821,1.1,1339823677.85,2012/06/16 05:14:37,2012/06/15 22:14:37 PDT,"9.2 km (   5.7 mi) NNE (  32. azimuth) from Woodburn, OR",45.2143,-122.7927,8.1,5.0
10827743,0.8,1317443776.79,2011/10/01 04:36:16,2011/09/30 21:36:16 PDT,"4.0 km (   2.5 mi) S   ( 173. azimuth) from Duvall, WA",47.706,-121.9785,21.2,13.1
10818098,0.8,1293625881.5,2010/12/29 12:31:21,2010/12/29 04:31:21 PST,"58.8 km (  36.6 mi) E   ( 100. azimuth) from Eatonville, WA",46.779,-121.5027,5.1,3.2
10798128,0.7,1271853258.86,2010/04/21 12:34:18,2010/04/21 05:34:18 PDT,"52.9 km (  32.9 mi) WSW ( 239. azimuth) from The Dalles, OR",45.3493,-121.7542,5.9,3.7
60461456,1.6,1346855194.59,2012/09/05 14:26:34,2012/09/05 07:26:34 PDT,"21.7 km (  13.5 mi) WSW ( 237. azimuth) from Astoria, OR",46.0775,-124.0700,15.0,9.3
60645592,0.9,1386479079.04,2013/12/08 05:04:39,2013/12/07 21:04:39 PST,"16.3 km (  10.1 mi) SSW ( 196. azimuth) from Morton, WA",46.4175,-122.3355,15.2,9.4
60487092,0.7,1356945382.84,2012/12/31 09:16:22,2012/12/31 01:16:22 PST,"25.8 km (  16.0 mi) SSW ( 197. azimuth) from Morton, WA",46.3363,-122.3730,18.4,11.4
10830573,2.3,1323227214.1,2011/12/07 03:06:54,2011/12/06 19:06:54 PST,"14.0 km (   8.7 mi) NNW ( 345. azimuth) from Tacoma, WA",47.359,-122.4797,22.4,13.9
60989686,2.0,1427481314.08,2015/03/27 18:35:14,2015/03/27 11:35:14 PDT,"13.2 km (   8.2 mi) SE  ( 135. azimuth) from Portland, OR",45.4515,-122.4990,0.0,0.0
60454427,2.2,1348217915.13,2012/09/21 08:58:35,2012/09/21 01:58:35 PDT,"74.8 km (  46.5 mi) NW  ( 318. azimuth) from Crescent City, CA",42.2582,-124.8042,27.4,17.0
60669747,0.8,1389620827.05,2014/01/13 13:47:07,2014/01/13 05:47:07 PST,"40.7 km (  25.3 mi) S   ( 170. azimuth) from Morton, WA",46.1978,-122.1833,2.3,1.4
10816428,1.8,1305650747.45,2011/05/17 16:45:47,2011/05/17 09:45:47 PDT,"5.9 km (   3.7 mi) WNW ( 285. azimuth) from Hyak, WA",47.4088,-121.4692,6.2,3.8
10815923,2.1,1305413813.05,2011/05/14 22:56:53,2011/05/14 15:56:53 PDT,"66.5 km (  41.3 mi) W   ( 264. azimuth) from Penticton, BC",49.4372,-120.4975,16.9,10.5
60380687,1.7,1329704782.39,2012/02/20 02:26:22,2012/02/19 18:26:22 PST,"13.8 km (   8.6 mi) N   (   7. azimuth) from Tacoma, WA",47.3598,-122.4097,24.5,15.2
10829608,1.6,1316486045.74,2011/09/20 02:34:05,2011/09/19 19:34:05 PDT,"13.4 km (   8.4 mi) SE  ( 132. azimuth) from Prosser, Wa",46.1267,-119.6375,8.4,5.2
60062618,1.1,1405818201.41,2014/07/20 01:03:21,2014/07/19 18:03:21 PDT,"24.1 km (  15.0 mi) SE  ( 126. azimuth) from Woodburn, OR",45.0177,-122.6040,8.0,5.0
60100108,1.0,1416234735.38,2014/11/17 14:32:15,2014/11/17 06:32:15 PST,"31.8 km (  19.8 mi) SSW ( 194. azimuth) from Longview, WA",45.8593,-123.0430,18.5,11.5
60620917,2.2,1383253693.33,2013/10/31 21:08:13,2013/10/31 14:08:13 PDT,"62.7 km (  39.0 mi) E   (  95. azimuth) from Hope, BC",49.3313,-120.5877,0.0,0.0
60782257,2.2,1400965783.11,2014/05/24 21:09:43,2014/05/24 14:09:43 PDT,"68.2 km (  42.4 mi) WSW ( 258. azimuth) from Penticton, BC",49.3725,-120.5050,0.0,0.0
60831042,1.4,1406828086.13,2014/07/31 17:34:46,2014/07/31 10:34:46 PDT,"31.1 km (  19.3 mi) WSW ( 240. azimuth) from Eugene, OR",43.9107,-123.4213,0.0,0.0
60509571,1.2,1362908170.6,2013/03/10 09:36:10,2013/03/10 01:36:10 PST,"23.3 km (  14.5 mi) E   (  85. azimuth) from Monroe, WA",47.8745,-121.6602,10.9,6.7
10813788,2.0,1304666926.17,2011/05/06 07:28:46,2011/05/06 00:28:46 PDT,"26.7 km (  16.6 mi) ENE (  78. azimuth) from Eatonville, WA",46.9172,-121.9217,15.5,9.6
10824098,1.7,1300714164.19,2011/03/21 13:29:24,2011/03/21 06:29:24 PDT,"29.6 km (  18.4 mi) ENE (  63. azimuth) from Longview, WA",46.2558,-122.5983,12.3,7.6
60401682,2.1,1336771180.72,2012/05/11 21:19:40,2012/05/11 14:19:40 PDT,"65.8 km (  40.9 mi) WSW ( 256. azimuth) from Penticton, BC",49.3605,-120.4667,0.0,0.0
60454817,0.6,1348279144.9,2012/09/22 01:59:04,2012/09/21 18:59:04 PDT,"13.7 km (   8.5 mi) WNW ( 288. azimuth) from Bremerton, WA",47.6038,-122.8040,22.1,13.7
60404201,2.7,1332410467.07,2012/03/22 10:01:07,2012/03/22 03:01:07 PDT,"27.6 km (  17.2 mi) E   ( 100. azimuth) from Eatonville, WA",46.8232,-121.9078,5.9,3.7
60493926,1.5,1355550284.38,2012/12/15 05:44:44,2012/12/14 21:44:44 PST,"24.2 km (  15.1 mi) E   (  85. azimuth) from Monroe, WA",47.8755,-121.6482,11.0,6.8
60629641,1.0,1384470034.34,2013/11/14 23:00:34,2013/11/14 15:00:34 PST,"29.3 km (  18.2 mi) SW  ( 217. azimuth) from Millican, OR",43.6698,-121.1398,5.5,3.4
60491791,1.6,1354904109.62,2012/12/07 18:15:09,2012/12/07 10:15:09 PST,"36.5 km (  22.7 mi) WSW ( 241. azimuth) from Millican, OR",43.7222,-121.3185,0.3,0.2
60440542,0.7,1345074126.34,2012/08/15 23:42:06,2012/08/15 16:42:06 PDT,"26.5 km (  16.4 mi) S   ( 171. azimuth) from Morton, WA",46.3232,-122.2225,5.2,3.2
60503361,0.9,1359591619.79,2013/01/31 00:20:19,2013/01/30 16:20:19 PST,"40.7 km (  25.3 mi) S   ( 171. azimuth) from Morton, WA",46.197,-122.1888,2.9,1.8
60507276,2.4,1361406864.78,2013/02/21 00:34:24,2013/02/20 16:34:24 PST,"67.5 km (  42.0 mi) W   ( 270. azimuth) from Penticton, BC",49.5035,-120.5180,0.0,0.0
10826118,2.0,1296241657.93,2011/01/28 19:07:37,2011/01/28 11:07:37 PST,"55.3 km (  34.3 mi) N   ( 359. azimuth) from Condon, OR",45.7338,-120.1937,0.0,0.0
60470971,0.7,1349117231.91,2012/10/01 18:47:11,2012/10/01 11:47:11 PDT,"19.4 km (  12.1 mi) SSW ( 210. azimuth) from Morton, WA",46.407,-122.4013,0.0,0.0
60914767,1.0,1415851010.49,2014/11/13 03:56:50,2014/11/12 19:56:50 PST,"40.9 km (  25.4 mi) S   ( 170. azimuth) from Morton, WA",46.1957,-122.1862,0.9,0.5
60491161,1.7,1354646678.02,2012/12/04 18:44:38,2012/12/04 10:44:38 PST,"14.3 km (   8.9 mi) SSW ( 201. azimuth) from Friday Harbor, WA",48.4158,-123.0752,22.1,13.7
10828638,1.7,1320537413.48,2011/11/05 23:56:53,2011/11/05 16:56:53 PDT,"8.1 km (   5.1 mi) NW  ( 326. azimuth) from Kirkland, Wa",47.7425,-122.2677,20.8,12.9
60557317,1.0,1374569065.39,2013/07/23 08:44:25,2013/07/23 01:44:25 PDT,"8.2 km (   5.1 mi) NNE (  27. azimuth) from Maple Valley, WA",47.4757,-121.9933,23.3,14.4
60407761,1.2,1333994526.05,2012/04/09 18:02:06,2012/04/09 11:02:06 PDT,"19.9 km (  12.4 mi) ESE ( 109. azimuth) from Eugene, OR",43.9952,-122.8502,0.0,0.0
60380622,1.0,1329694561.61,2012/02/19 23:36:01,2012/02/19 15:36:01 PST,"40.8 km (  25.3 mi) N   (   8. azimuth) from Aberdeen, WA",47.3385,-123.7348,15.8,9.8
10816598,1.6,1295160044.61,2011/01/16 06:40:44,2011/01/15 22:40:44 PST,"9.8 km (   6.1 mi) S   ( 172. azimuth) from Bellingham, WA",48.6763,-122.4642,13.4,8.3
60399287,0.9,1336231713.72,2012/05/05 15:28:33,2012/05/05 08:28:33 PDT,"14.0 km (   8.7 mi) W   ( 261. azimuth) from Lakeview, OR",42.1722,-120.5140,6.8,4.2
60578217,1.8,1377296150.66,2013/08/23 22:15:50,2013/08/23 15:15:50 PDT,"27.3 km (  17.0 mi) SSW ( 198. azimuth) from Morton, WA",46.3245,-122.3857,13.5,8.4
60880141,0.7,1410837595.66,2014/09/16 03:19:55,2014/09/15 20:19:55 PDT,"26.7 km (  16.6 mi) ENE (  60. azimuth) from Forks, WA",48.0673,-124.0712,0.0,0.0
10818198,2.8,1308180954.08,2011/06/15 23:35:54,2011/06/15 16:35:54 PDT,"20.1 km (  12.5 mi) ESE ( 107. azimuth) from Friday Harbor, WA",48.4837,-122.7428,26.1,16.2
60383712,0.7,1330566705.52,2012/03/01 01:51:45,2012/02/29 17:51:45 PST,"10.7 km (   6.7 mi) NNE (  20. azimuth) from Poulsbo, WA",47.8255,-122.5957,4.0,2.5
60063408,1.2,1406105917.84,2014/07/23 08:58:37,2014/07/23 01:58:37 PDT,"14.4 km (   8.9 mi) SSW ( 201. azimuth) from Bremerton, WA",47.4457,-122.6977,22.8,14.1
60814821,0.9,1403442097.3,2014/06/22 13:01:37,2014/06/22 06:01:37 PDT,"49.9 km (  31.0 mi) SW  ( 234. azimuth) from The Dalles, OR",45.3312,-121.6907,7.0,4.3
60494306,1.0,1355623733.15,2012/12/16 02:08:53,2012/12/15 18:08:53 PST,"24.0 km (  14.9 mi) E   (  85. azimuth) from Monroe, WA",47.8738,-121.6512,12.1,7.5
10808048,1.1,1290242859.39,2010/11/20 08:47:39,2010/11/20 00:47:39 PST,"3.3 km (   2.1 mi) N   (   6. azimuth) from Carnation, Wa",47.6782,-121.9107,9.8,6.1
60095013,0.7,1414313938.4,2014/10/26 08:58:58,2014/10/26 01:58:58 PDT,"2.9 km (   1.8 mi) SE  ( 133. azimuth) from Enumclaw, WA",47.1873,-121.9605,16.2,10.0
60519737,1.6,1366485432.01,2013/04/20 19:17:12,2013/04/20 12:17:12 PDT,"23.4 km (  14.6 mi) E   (  86. azimuth) from Monroe, WA",47.8718,-121.6585,9.0,5.6
60991952,1.1,1429907617.79,2015/04/24 20:33:37,2015/04/24 13:33:37 PDT,"11.4 km (   7.1 mi) NNE (  21. azimuth) from Eatonville, WA",46.9628,-122.2110,0.0,0.0
10798188,1.4,1273115389.54,2010/05/06 03:09:49,2010/05/05 20:09:49 PDT,"34.5 km (  21.4 mi) NNW ( 337. azimuth) from Bend, OR",44.3443,-121.4742,15.0,9.3
60457811,1.1,1345991953.47,2012/08/26 14:39:13,2012/08/26 07:39:13 PDT,"20.7 km (  12.8 mi) SSW ( 209. azimuth) from Tillamook, OR",45.2932,-123.9707,12.6,7.8
60818966,1.4,1403936010.97,2014/06/28 06:13:30,2014/06/27 23:13:30 PDT,"52.9 km (  32.9 mi) NE  (  52. azimuth) from Eugene, OR",44.3453,-122.5635,63.7,39.5
10794378,0.9,1270672832.17,2010/04/07 20:40:32,2010/04/07 13:40:32 PDT,"55.9 km (  34.7 mi) NNE (  32. azimuth) from Eugene, OR",44.4765,-122.7102,9.9,6.2
60420407,2.3,1341091069.63,2012/06/30 21:17:49,2012/06/30 14:17:49 PDT,"67.8 km (  42.1 mi) E   (  90. azimuth) from Hope, BC",49.3882,-120.5132,0.0,0.0
60776266,0.7,1400191346.73,2014/05/15 22:02:26,2014/05/15 15:02:26 PDT,"42.1 km (  26.2 mi) SE  ( 130. azimuth) from Forks, WA",47.7047,-123.9507,0.0,0.0
10825118,1.9,1315417601.71,2011/09/07 17:46:41,2011/09/07 10:46:41 PDT,"49.7 km (  30.9 mi) S   ( 176. azimuth) from Eugene, OR",43.6067,-123.0392,0.0,0.0
60536476,1.2,1370488896.93,2013/06/06 03:21:36,2013/06/05 20:21:36 PDT,"27.3 km (  17.0 mi) ESE ( 105. azimuth) from Grants Pass, OR",42.3762,-123.0052,0.0,0.0
10809233,1.9,1284743334.75,2010/09/17 17:08:54,2010/09/17 10:08:54 PDT,"42.6 km (  26.5 mi) NW  ( 322. azimuth) from Prineville, OR",44.6083,-121.1748,4.7,2.9
60742391,0.9,1397636133.83,2014/04/16 08:15:33,2014/04/16 01:15:33 PDT,"15.8 km (   9.8 mi) SE  ( 139. azimuth) from Bellingham, WA",48.657,-122.3407,25.0,15.5
60738731,1.9,1396991160.86,2014/04/08 21:06:00,2014/04/08 14:06:00 PDT,"38.3 km (  23.8 mi) WSW ( 238. azimuth) from Ellensburg, WA",46.8168,-120.9690,0.0,0.0
61036477,1.7,1435785449.46,2015/07/01 21:17:29,2015/07/01 14:17:29 PDT,"67.1 km (  41.7 mi) E   (  89. azimuth) from Hope, BC",49.387,-120.5233,0.0,0.0
60099208,0.9,1417424071.04,2014/12/01 08:54:31,2014/12/01 00:54:31 PST,"13.4 km (   8.3 mi) SSE ( 148. azimuth) from Lakeview, OR",42.0903,-120.2592,1.8,1.1
60597217,0.7,1379796308.47,2013/09/21 20:45:08,2013/09/21 13:45:08 PDT,"30.1 km (  18.7 mi) S   ( 172. azimuth) from Morton, WA",46.2905,-122.2182,6.2,3.9
10810488,1.1,1285382046.25,2010/09/25 02:34:06,2010/09/24 19:34:06 PDT,"7.6 km (   4.7 mi) E   (  84. azimuth) from Entiat, WA",47.6688,-120.1225,5.6,3.5
60951957,1.0,1422657320.01,2015/01/30 22:35:20,2015/01/30 14:35:20 PST,"34.3 km (  21.3 mi) WNW ( 288. azimuth) from The Dalles, OR",45.6893,-121.5925,17.3,10.7
60587127,2.4,1378496625.96,2013/09/06 19:43:45,2013/09/06 12:43:45 PDT,"51.4 km (  31.9 mi) WSW ( 252. azimuth) from Kamloops, BC",50.5208,-121.0080,0.0,0.0
60490967,1.2,1357969885.42,2013/01/12 05:51:25,2013/01/11 21:51:25 PST,"63.5 km (  39.5 mi) SSW ( 204. azimuth) from Bend, OR",43.5365,-121.6308,0.0,0.0
60513232,1.6,1364657294.73,2013/03/30 15:28:14,2013/03/30 08:28:14 PDT,"50.5 km (  31.4 mi) NW  ( 321. azimuth) from Forks, WA",48.3028,-124.8072,24.8,15.4
60751047,2.5,1398980102.92,2014/05/01 21:35:02,2014/05/01 14:35:02 PDT,"67.9 km (  42.2 mi) E   (  81. azimuth) from Hope, BC",49.4813,-120.5240,0.0,0.0
10801908,1.8,1282914322.06,2010/08/27 13:05:22,2010/08/27 06:05:22 PDT,"43.1 km (  26.8 mi) SE  ( 131. azimuth) from Enumclaw, WA",46.9495,-121.5592,8.1,5.0
10814928,1.6,1303661648.16,2011/04/24 16:14:08,2011/04/24 09:14:08 PDT,"9.8 km (   6.1 mi) WNW ( 290. azimuth) from Entiat, WA",47.6917,-120.3458,1.6,1.0
10797323,2.5,1270049845.86,2010/03/31 15:37:25,2010/03/31 08:37:25 PDT,"52.3 km (  32.5 mi) SW  ( 233. azimuth) from Prosser, Wa",45.9247,-120.3105,0.0,0.0
10819833,0.7,1312460900.62,2011/08/04 12:28:20,2011/08/04 05:28:20 PDT,"10.6 km (   6.6 mi) WSW ( 254. azimuth) from Hanford-200W, WA",46.5265,-119.7610,3.9,2.4
60832572,2.3,1406927663.89,2014/08/01 21:14:23,2014/08/01 14:14:23 PDT,"65.5 km (  40.7 mi) ENE (  74. azimuth) from Hope, BC",49.5407,-120.5768,0.0,0.0
10800783,1.5,1282218398.12,2010/08/19 11:46:38,2010/08/19 04:46:38 PDT,"40.1 km (  24.9 mi) NNW ( 337. azimuth) from Forks, WA",48.2813,-124.5898,0.0,0.0
60916087,0.8,1415964597.81,2014/11/14 11:29:57,2014/11/14 03:29:57 PST,"40.6 km (  25.2 mi) S   ( 170. azimuth) from Morton, WA",46.1993,-122.1818,3.2,2.0
60907206,1.6,1413952077.77,2014/10/22 04:27:57,2014/10/21 21:27:57 PDT,"48.1 km (  29.9 mi) WNW ( 289. azimuth) from Maupin, OR",45.3178,-121.6600,7.1,4.4
10796758,1.8,1278965377.11,2010/07/12 20:09:37,2010/07/12 13:09:37 PDT,"26.2 km (  16.3 mi) NNW ( 328. azimuth) from Eugene, OR",44.2518,-123.2608,6.2,3.9
60998616,0.8,1428964427.03,2015/04/13 22:33:47,2015/04/13 15:33:47 PDT,"14.3 km (   8.9 mi) SSE ( 164. azimuth) from Bremerton, WA",47.4428,-122.5772,18.7,11.6
10794843,0.7,1275495141.98,2010/06/02 16:12:21,2010/06/02 09:12:21 PDT,"19.0 km (  11.8 mi) S   ( 178. azimuth) from Morton, WA",46.3878,-122.2668,23.8,14.7
10824028,1.9,1315169909.15,2011/09/04 20:58:29,2011/09/04 13:58:29 PDT,"63.6 km (  39.5 mi) ENE (  74. azimuth) from Hope, BC",49.536,-120.6027,0.0,0.0
61026016,1.1,1432846744.78,2015/05/28 20:59:04,2015/05/28 13:59:04 PDT,"30.9 km (  19.2 mi) NNW ( 346. azimuth) from Poulsbo, WA",48.0047,-122.7437,16.7,10.4
60880547,1.3,1412028556.44,2014/09/29 22:09:16,2014/09/29 15:09:16 PDT,"23.8 km (  14.8 mi) SSW ( 205. azimuth) from Morton, WA",46.3637,-122.4038,0.0,0.0
60815397,1.0,1405155422.97,2014/07/12 08:57:02,2014/07/12 01:57:02 PDT,"38.3 km (  23.8 mi) E   (  92. azimuth) from Eatonville, WA",46.8568,-121.7615,0.0,0.0
60607637,0.8,1381302910.09,2013/10/09 07:15:10,2013/10/09 00:15:10 PDT,"17.8 km (  11.0 mi) N   (   1. azimuth) from Poulsbo, WA",47.8947,-122.6425,12.8,8.0
10801023,0.7,1282328595.72,2010/08/20 18:23:15,2010/08/20 11:23:15 PDT,"45.9 km (  28.5 mi) ESE ( 107. azimuth) from Longview, WA",46.0147,-122.3737,15.7,9.7
60828042,0.8,1406419519.91,2014/07/27 00:05:19,2014/07/26 17:05:19 PDT,"7.5 km (   4.6 mi) SSE ( 156. azimuth) from Concrete, WA",48.4787,-121.7067,0.1,0.0
60618916,0.9,1382871156.63,2013/10/27 10:52:36,2013/10/27 03:52:36 PDT,"51.3 km (  31.9 mi) ESE ( 103. azimuth) from Morton, WA",46.458,-121.6207,0.1,0.1
60865081,1.0,1409252748.84,2014/08/28 19:05:48,2014/08/28 12:05:48 PDT,"37.1 km (  23.0 mi) SE  ( 145. azimuth) from Eugene, OR",43.7797,-122.8198,0.0,0.0
60456472,1.8,1348697338.33,2012/09/26 22:08:58,2012/09/26 15:08:58 PDT,"24.7 km (  15.3 mi) SW  ( 216. azimuth) from Lakeview, OR",42.0135,-120.5232,0.0,0.0
10822073,1.4,1297948356.12,2011/02/17 13:12:36,2011/02/17 05:12:36 PST,"41.3 km (  25.6 mi) SW  ( 223. azimuth) from Mount Vernon, WA",48.149,-122.7192,23.6,14.6
10813113,1.2,1302843375.75,2011/04/15 04:56:15,2011/04/14 21:56:15 PDT,"2.4 km (   1.5 mi) SSW ( 209. azimuth) from Portland, OR",45.5163,-122.6347,16.9,10.5
10798508,1.3,1275824728.06,2010/06/06 11:45:28,2010/06/06 04:45:28 PDT,"24.1 km (  15.0 mi) SSE ( 164. azimuth) from Darrington, WA",48.0442,-121.5137,1.0,0.6
60978116,0.8,1425301511.35,2015/03/02 13:05:11,2015/03/02 05:05:11 PST,"40.5 km (  25.1 mi) S   ( 170. azimuth) from Morton, WA",46.2,-122.1830,3.6,2.2
60067908,1.4,1406943884.71,2014/08/02 01:44:44,2014/08/01 18:44:44 PDT,"16.1 km (  10.0 mi) SW  ( 230. azimuth) from Portland, OR",45.4417,-122.7778,9.0,5.6
10795313,0.9,1275515553.41,2010/06/02 21:52:33,2010/06/02 14:52:33 PDT,"5.1 km (   3.2 mi) NNW ( 337. azimuth) from Carnation, Wa",47.6908,-121.9417,23.7,14.7
10796183,1.8,1271200873.75,2010/04/13 23:21:13,2010/04/13 16:21:13 PDT,"11.4 km (   7.1 mi) NNW ( 329. azimuth) from Longview, WA",46.225,-123.0177,0.0,0.0
60459976,0.8,1346454950.63,2012/08/31 23:15:50,2012/08/31 16:15:50 PDT,"16.7 km (  10.4 mi) WSW ( 255. azimuth) from Enumclaw, WA",47.1663,-122.2022,17.7,11.0
10822253,1.7,1310425564.56,2011/07/11 23:06:04,2011/07/11 16:06:04 PDT,"67.9 km (  42.2 mi) W   ( 259. azimuth) from Penticton, BC",49.3822,-120.5038,10.5,6.5
60616487,1.0,1382603758.99,2013/10/24 08:35:58,2013/10/24 01:35:58 PDT,"21.0 km (  13.1 mi) ENE (  61. azimuth) from Poulsbo, WA",47.8263,-122.3983,11.2,6.9
60384197,0.8,1330678353.25,2012/03/02 08:52:33,2012/03/02 00:52:33 PST,"16.6 km (  10.3 mi) WSW ( 243. azimuth) from Ellensburg, WA",46.9315,-120.7350,8.1,5.0
10811273,1.8,1285698118.19,2010/09/28 18:21:58,2010/09/28 11:21:58 PDT,"39.7 km (  24.7 mi) SE  ( 138. azimuth) from Woodburn, OR",44.8795,-122.5145,0.0,0.0
60660076,0.7,1387789634.75,2013/12/23 09:07:14,2013/12/23 01:07:14 PST,"6.3 km (   3.9 mi) WSW ( 241. azimuth) from Poulsbo, WA",47.708,-122.7183,19.8,12.3
60516792,1.2,1365681706.86,2013/04/11 12:01:46,2013/04/11 05:01:46 PDT,"31.1 km (  19.3 mi) WSW ( 238. azimuth) from Millican, OR",43.73,-121.2472,8.3,5.2
60618381,1.0,1382756227.14,2013/10/26 02:57:07,2013/10/25 19:57:07 PDT,"3.4 km (   2.1 mi) SSW ( 200. azimuth) from Duvall, WA",47.7132,-122.0003,13.4,8.3
60497347,3.4,1359085387.74,2013/01/25 03:43:07,2013/01/24 19:43:07 PST,"51.8 km (  32.2 mi) WSW ( 247. azimuth) from Newport, OR",44.4543,-124.6537,36.2,22.5
60532902,2.2,1369319875.3,2013/05/23 14:37:55,2013/05/23 07:37:55 PDT,"24.2 km (  15.0 mi) E   (  83. azimuth) from Monroe, WA",47.8823,-121.6505,7.9,4.9
10808438,0.9,1284512776.57,2010/09/15 01:06:16,2010/09/14 18:06:16 PDT,"40.8 km (  25.3 mi) S   ( 170. azimuth) from Morton, WA",46.1968,-122.1842,0.7,0.4
60492701,1.1,1355183056.25,2012/12/10 23:44:16,2012/12/10 15:44:16 PST,"36.5 km (  22.7 mi) WSW ( 242. azimuth) from Millican, OR",43.7225,-121.3192,0.4,0.3
60602727,1.1,1380650844.71,2013/10/01 18:07:24,2013/10/01 11:07:24 PDT,"10.4 km (   6.5 mi) ENE (  74. azimuth) from Duvall, WA",47.7673,-121.8508,6.6,4.1
60040608,0.9,1385668611.27,2013/11/28 19:56:51,2013/11/28 11:56:51 PST,"17.4 km (  10.8 mi) SE  ( 135. azimuth) from Bremerton, WA",47.456,-122.4658,22.4,13.9
61046776,1.0,1435275501.45,2015/06/25 23:38:21,2015/06/25 16:38:21 PDT,"40.8 km (  25.3 mi) S   ( 170. azimuth) from Morton, WA",46.1978,-122.1790,1.2,0.7
60986306,2.1,1426776203.72,2015/03/19 14:43:23,2015/03/19 07:43:23 PDT,"166.2 km ( 103.3 mi) WNW ( 282. azimuth) from Newport, OR",44.9483,-126.1118,5.0,3.1
10801248,0.9,1282469186.14,2010/08/22 09:26:26,2010/08/22 02:26:26 PDT,"22.7 km (  14.1 mi) S   ( 191. azimuth) from Bremerton, WA",47.3668,-122.6882,17.7,11.0
10827093,1.1,1314656247.35,2011/08/29 22:17:27,2011/08/29 15:17:27 PDT,"2.9 km (   1.8 mi) NE  (  36. azimuth) from Hanford-400, WA",46.3907,-119.2555,0.4,0.2
60510146,0.7,1363146604.42,2013/03/13 03:50:04,2013/03/12 20:50:04 PDT,"52.7 km (  32.7 mi) WNW ( 285. azimuth) from Maupin, OR",45.2962,-121.7303,5.3,3.3
61002422,0.7,1431582859.29,2015/05/14 05:54:19,2015/05/13 22:54:19 PDT,"49.4 km (  30.7 mi) WSW ( 239. azimuth) from The Dalles, OR",45.3657,-121.7152,3.3,2.1
60558967,1.8,1374875361.65,2013/07/26 21:49:21,2013/07/26 14:49:21 PDT,"1.9 km (   1.2 mi) NE  (  49. azimuth) from Granite Falls, WA",48.0955,-121.9483,0.0,0.0
60514062,2.4,1364937770.33,2013/04/02 21:22:50,2013/04/02 14:22:50 PDT,"65.9 km (  40.9 mi) WSW ( 256. azimuth) from Penticton, BC",49.3522,-120.4648,0.0,0.0
60620351,0.7,1383090730.43,2013/10/29 23:52:10,2013/10/29 16:52:10 PDT,"40.6 km (  25.2 mi) S   ( 170. azimuth) from Morton, WA",46.1993,-122.1808,3.0,1.9
60531772,0.8,1369040199.18,2013/05/20 08:56:39,2013/05/20 01:56:39 PDT,"137.5 km (  85.4 mi) ENE (  63. azimuth) from Adel, OR",42.7545,-118.3987,5.2,3.2
60625706,0.9,1383775905.98,2013/11/06 22:11:45,2013/11/06 14:11:45 PST,"10.0 km (   6.2 mi) ESE ( 121. azimuth) from Prosser, Wa",46.1608,-119.6565,7.6,4.7
60993901,1.6,1428281131.79,2015/04/06 00:45:31,2015/04/05 17:45:31 PDT,"18.4 km (  11.4 mi) SSW ( 201. azimuth) from Bremerton, WA",47.412,-122.7160,25.2,15.6
60535136,2.0,1370084767.58,2013/06/01 11:06:07,2013/06/01 04:06:07 PDT,"16.8 km (  10.4 mi) WSW ( 256. azimuth) from Bremerton, WA",47.5293,-122.8463,12.2,7.6
10826873,1.1,1298346837.81,2011/02/22 03:53:57,2011/02/21 19:53:57 PST,"19.2 km (  11.9 mi) W   ( 261. azimuth) from Everett, WA",47.9537,-122.4543,27.3,16.9
60515347,1.1,1365267030.03,2013/04/06 16:50:30,2013/04/06 09:50:30 PDT,"16.6 km (  10.3 mi) NW  ( 316. azimuth) from Portland, OR",45.6417,-122.7688,19.2,11.9
60081208,0.8,1409568935.32,2014/09/01 10:55:35,2014/09/01 03:55:35 PDT,"22.2 km (  13.8 mi) NNE (  25. azimuth) from Portland, OR",45.717,-122.5013,17.3,10.7
60385617,0.8,1331153703.36,2012/03/07 20:55:03,2012/03/07 12:55:03 PST,"19.2 km (  11.9 mi) NNW ( 341. azimuth) from Poulsbo, WA",47.898,-122.7292,12.6,7.8
10825008,2.0,1298240669.76,2011/02/20 22:24:29,2011/02/20 14:24:29 PST,"26.4 km (  16.4 mi) ENE (  79. azimuth) from Eatonville, WA",46.9138,-121.9247,15.0,9.3
